,URI,TrackName,ArtistURI,ArtistName,ArtistPopularity,ArtistGenres,Album,TrackPopularity,Explicit,ReleaseDate,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
47,spotify:track:3rO1EWWMO4Nt39Kbk4oCjD,You Go Before Me,spotify:artist:4yt3PdKJW4IrG55LCrLrB7,Intensifire,14,['alternative ccm'],Love + Mercy,11,False,2017-04-20,0.376,0.514,7,-6.31,1,0.033,0.275,7.76e-06,0.103,0.311,141.723,audio_features,3rO1EWWMO4Nt39Kbk4oCjD,spotify:track:3rO1EWWMO4Nt39Kbk4oCjD,https://api.spotify.com/v1/tracks/3rO1EWWMO4Nt39Kbk4oCjD,https://api.spotify.com/v1/audio-analysis/3rO1EWWMO4Nt39Kbk4oCjD,278450,4
48,spotify:track:2Pgq0NCpCoApRn5hkveQDx,Shore,spotify:artist:0WfaItAbs4vlgIA1cuqGtJ,Daniela Andrade,53,"['canadian contemporary r&b', 'folk-pop']",Shore,32,False,2016-07-15,0.477,0.227,7,-15.298,0,0.0387,0.943,0.000274,0.121,0.509,168.149,audio_features,2Pgq0NCpCoApRn5hkveQDx,spotify:track:2Pgq0NCpCoApRn5hkveQDx,https://api.spotify.com/v1/tracks/2Pgq0NCpCoApRn5hkveQDx,https://api.spotify.com/v1/audio-analysis/2Pgq0NCpCoApRn5hkveQDx,303973,4
49,spotify:track:11cqsCFJayk8dLyJqPvGvp,Strange Land - Acoustic Version,spotify:artist:2kxP07DLgs4xlWz8YHlvfh,NIKI,74,['indonesian r&b'],NIKI Acoustic Sessions: Head In The Clouds II,51,False,2019-08-11,0.505,0.207,9,-14.205,0,0.0535,0.915,7.28e-05,0.126,0.185,74.839,audio_features,11cqsCFJayk8dLyJqPvGvp,spotify:track:11cqsCFJayk8dLyJqPvGvp,https://api.spotify.com/v1/tracks/11cqsCFJayk8dLyJqPvGvp,https://api.spotify.com/v1/audio-analysis/11cqsCFJayk8dLyJqPvGvp,173420,4
50,spotify:track:76t8j6fcgo4rDzSQutispC,Seventeen,spotify:artist:6auWB5YAlcKaHyrbTH66nd,No Rome,50,['indietronica'],Seventeen,44,False,2018-06-21,0.646,0.485,9,-12.043,1,0.0538,0.928,0.0633,0.11,0.185,107.088,audio_features,76t8j6fcgo4rDzSQutispC,spotify:track:76t8j6fcgo4rDzSQutispC,https://api.spotify.com/v1/tracks/76t8j6fcgo4rDzSQutispC,https://api.spotify.com/v1/audio-analysis/76t8j6fcgo4rDzSQutispC,265185,4
51,spotify:track:0Yu6DQYBpvztT117wT37aR,love is so hard!,spotify:artist:5Mk3yOBlfweeKamsDiap8H,The Millennial Club,55,"['bedroom r&b', 'la pop']",love is so hard!,44,False,2017-02-14,0.766,0.335,6,-12.63,1,0.0306,0.461,0.0283,0.106,0.322,100.007,audio_features,0Yu6DQYBpvztT117wT37aR,spotify:track:0Yu6DQYBpvztT117wT37aR,https://api.spotify.com/v1/tracks/0Yu6DQYBpvztT117wT37aR,https://api.spotify.com/v1/audio-analysis/0Yu6DQYBpvztT117wT37aR,267125,4
52,spotify:track:7miWgY1Pa5qXOEwtNC5scT,When I Look Into Your Eyes,spotify:artist:0lawSNBxNgJFQYJnQzLH8c,khai dreams,58,"['lo-fi rap', 'pov: indie']",When I Look Into Your Eyes,0,False,2018-02-14,0.804,0.517,5,-8.336,0,0.0616,0.77,3.16e-05,0.383,0.643,82.992,audio_features,7miWgY1Pa5qXOEwtNC5scT,spotify:track:7miWgY1Pa5qXOEwtNC5scT,https://api.spotify.com/v1/tracks/7miWgY1Pa5qXOEwtNC5scT,https://api.spotify.com/v1/audio-analysis/7miWgY1Pa5qXOEwtNC5scT,150375,4
53,spotify:track:7fF6u8BlXiA3bJKDuJMKRR,I Wanna Be Yours,spotify:artist:1W7FNibLa0O0b572tB2w7t,Pink Sweat$,67,['bedroom soul'],I Wanna Be Yours,50,False,2019-10-31,0.751,0.781,8,-7.129,1,0.0738,0.0172,0.0,0.315,0.505,140.013,audio_features,7fF6u8BlXiA3bJKDuJMKRR,spotify:track:7fF6u8BlXiA3bJKDuJMKRR,https://api.spotify.com/v1/tracks/7fF6u8BlXiA3bJKDuJMKRR,https://api.spotify.com/v1/audio-analysis/7fF6u8BlXiA3bJKDuJMKRR,192858,4
54,spotify:track:2aKM3LjYV8JUtFDOfqj1dW,Suitcase - Live At The Cherrytree House/2013,spotify:artist:1mU61l2mcjEFraXZLpvVMo,Matthew Koma,55,['pop edm'],The Cherrytree Sessions,26,False,2013-01-01,0.538,0.534,3,-5.558,1,0.0367,0.11,0.0,0.11,0.302,119.193,audio_features,2aKM3LjYV8JUtFDOfqj1dW,spotify:track:2aKM3LjYV8JUtFDOfqj1dW,https://api.spotify.com/v1/tracks/2aKM3LjYV8JUtFDOfqj1dW,https://api.spotify.com/v1/audio-analysis/2aKM3LjYV8JUtFDOfqj1dW,234853,4
55,spotify:track:1k5nxmp8YloLnRpo6drPOA,talk is overrated (stripped.),spotify:artist:3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,69,"['alt z', 'electropop', 'pop']",stripped.,46,True,2018-02-02,0.574,0.236,7,-12.833,1,0.0777,0.813,1.14e-06,0.116,0.34,70.625,audio_features,1k5nxmp8YloLnRpo6drPOA,spotify:track:1k5nxmp8YloLnRpo6drPOA,https://api.spotify.com/v1/tracks/1k5nxmp8YloLnRpo6drPOA,https://api.spotify.com/v1/audio-analysis/1k5nxmp8YloLnRpo6drPOA,141000,4
56,spotify:track:0uMvh2H6ads6aeTGjrDZOe,Today's Weather Was A Failure 오늘의 날씨는 실패다,spotify:artist:0MrJIVLnVbubveFG4zSy88,Night Off,40,['k-indie'],Take A Night Off,0,False,2018-06-28,0.605,0.546,7,-6.114,1,0.024,0.446,0.00103,0.179,0.415,143.007,audio_features,0uMvh2H6ads6aeTGjrDZOe,spotify:track:0uMvh2H6ads6aeTGjrDZOe,https://api.spotify.com/v1/tracks/0uMvh2H6ads6aeTGjrDZOe,https://api.spotify.com/v1/audio-analysis/0uMvh2H6ads6aeTGjrDZOe,202298,4
57,spotify:track:7IDCatYQKznUSO85CtQ7zY,Sleep 잠,spotify:artist:0MrJIVLnVbubveFG4zSy88,Night Off,40,['k-indie'],The Last Night 마지막 밤,0,False,2018-12-06,0.488,0.442,10,-7.278,1,0.0318,0.246,0.622,0.108,0.369,121.948,audio_features,7IDCatYQKznUSO85CtQ7zY,spotify:track:7IDCatYQKznUSO85CtQ7zY,https://api.spotify.com/v1/tracks/7IDCatYQKznUSO85CtQ7zY,https://api.spotify.com/v1/audio-analysis/7IDCatYQKznUSO85CtQ7zY,255760,4
58,spotify:track:5UYiuOoh5HmccUCw1oV37s,fairy,spotify:artist:6WWUJGBY4ETAE22tRmgJ8b,Dvwn,52,['bedroom r&b'],panorama,0,False,2018-11-21,0.563,0.386,4,-6.837,1,0.0326,0.395,2.67e-05,0.34,0.342,119.749,audio_features,5UYiuOoh5HmccUCw1oV37s,spotify:track:5UYiuOoh5HmccUCw1oV37s,https://api.spotify.com/v1/tracks/5UYiuOoh5HmccUCw1oV37s,https://api.spotify.com/v1/audio-analysis/5UYiuOoh5HmccUCw1oV37s,230174,3
59,spotify:track:3K8tRD2Prik7FXbD8lZ6DC,I Wouldn't Know Any Better Than You,spotify:artist:4jGPdu95icCKVF31CcFKbS,Gentle Bones,50,['singaporean pop'],I Wouldn't Know Any Better Than You,56,False,2018-06-15,0.708,0.485,2,-5.552,1,0.0699,0.21,0.0,0.104,0.281,139.99,audio_features,3K8tRD2Prik7FXbD8lZ6DC,spotify:track:3K8tRD2Prik7FXbD8lZ6DC,https://api.spotify.com/v1/tracks/3K8tRD2Prik7FXbD8lZ6DC,https://api.spotify.com/v1/audio-analysis/3K8tRD2Prik7FXbD8lZ6DC,151041,4
60,spotify:track:4ndG3rybRXBe2uEDS8OC9E,"fuck u, goodluck.",spotify:artist:1plTV3dffWAksGX2XEQKvS,suggi,44,[],"fuck u, goodluck.",21,True,2019-05-23,0.661,0.233,9,-11.479,1,0.0379,0.799,0.0,0.394,0.63,79.022,audio_features,4ndG3rybRXBe2uEDS8OC9E,spotify:track:4ndG3rybRXBe2uEDS8OC9E,https://api.spotify.com/v1/tracks/4ndG3rybRXBe2uEDS8OC9E,https://api.spotify.com/v1/audio-analysis/4ndG3rybRXBe2uEDS8OC9E,200506,4
61,spotify:track:2d9hKKKQmGxcknyMIgLVmQ,Too Much Too Late,spotify:artist:30DhU7BDmF4PH0JVhu8ZRg,Sabrina Claudio,61,['r&b'],Confidently Lost,44,False,2017-03-02,0.62,0.447,10,-8.609,1,0.104,0.216,6.19e-05,0.144,0.324,92.072,audio_features,2d9hKKKQmGxcknyMIgLVmQ,spotify:track:2d9hKKKQmGxcknyMIgLVmQ,https://api.spotify.com/v1/tracks/2d9hKKKQmGxcknyMIgLVmQ,https://api.spotify.com/v1/audio-analysis/2d9hKKKQmGxcknyMIgLVmQ,214668,4
62,spotify:track:5p684vIzF5LOkmHL3I0tyM,"i'm in love with u, sorry",spotify:artist:5iMUho98faEp2w6j5p44PH,j'san,53,"['chillhop', 'lo-fi beats']","i'm in love with u, sorry",62,False,2017-10-02,0.578,0.288,5,-17.204,1,0.0589,0.97,0.633,0.125,0.276,94.983,audio_features,5p684vIzF5LOkmHL3I0tyM,spotify:track:5p684vIzF5LOkmHL3I0tyM,https://api.spotify.com/v1/tracks/5p684vIzF5LOkmHL3I0tyM,https://api.spotify.com/v1/audio-analysis/5p684vIzF5LOkmHL3I0tyM,90316,4
63,spotify:track:01Q3OyB05mLgH01fpdAMPP,Wait,spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,70,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']","Hurry up, We're Dreaming",72,False,2011-10-17,0.426,0.228,2,-10.552,1,0.0322,0.198,0.13,0.0832,0.0822,147.994,audio_features,01Q3OyB05mLgH01fpdAMPP,spotify:track:01Q3OyB05mLgH01fpdAMPP,https://api.spotify.com/v1/tracks/01Q3OyB05mLgH01fpdAMPP,https://api.spotify.com/v1/audio-analysis/01Q3OyB05mLgH01fpdAMPP,343253,4
64,spotify:track:4OsBjrJQbPSMAqdjLBaGOt,Home,spotify:artist:0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,66,['singer-songwriter pop'],A Song For Every Moon,0,False,2017-08-31,0.479,0.446,11,-7.291,1,0.0377,0.825,2.49e-06,0.0926,0.118,130.63,audio_features,4OsBjrJQbPSMAqdjLBaGOt,spotify:track:4OsBjrJQbPSMAqdjLBaGOt,https://api.spotify.com/v1/tracks/4OsBjrJQbPSMAqdjLBaGOt,https://api.spotify.com/v1/audio-analysis/4OsBjrJQbPSMAqdjLBaGOt,200620,4
65,spotify:track:2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,72,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",Melophobia,79,False,2013-10-08,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,audio_features,2tznHmp70DxMyr2XhWLOW0,spotify:track:2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/tracks/2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/audio-analysis/2tznHmp70DxMyr2XhWLOW0,208760,4
66,spotify:track:6hmmNlvwMiCGsdDKujp7MP,Memento Mori,spotify:artist:7gzXeFUDWz0aqhikdkOJxQ,Crywank,49,"['pov: indie', 'small room', 'weirdcore']",Tomorrow Is Nearly Yesterday and Everyday Is Stupid,0,False,2015-09-25,0.434,0.519,11,-12.584,0,0.0585,0.929,0.00106,0.123,0.34,141.423,audio_features,6hmmNlvwMiCGsdDKujp7MP,spotify:track:6hmmNlvwMiCGsdDKujp7MP,https://api.spotify.com/v1/tracks/6hmmNlvwMiCGsdDKujp7MP,https://api.spotify.com/v1/audio-analysis/6hmmNlvwMiCGsdDKujp7MP,169333,4
67,spotify:track:060UwKWts0vCvh6H3hsgEM,L 1 L Y,spotify:artist:3lmzXZZTW5PCxCrAWs0YKO,xi eleven,0,[],UnderMind,0,False,2018-06-11,0.629,0.249,4,-11.349,1,0.028,0.687,0.0,0.433,0.41,80.019,audio_features,060UwKWts0vCvh6H3hsgEM,spotify:track:060UwKWts0vCvh6H3hsgEM,https://api.spotify.com/v1/tracks/060UwKWts0vCvh6H3hsgEM,https://api.spotify.com/v1/audio-analysis/060UwKWts0vCvh6H3hsgEM,192000,4
68,spotify:track:41k910HbknS3om6TXsy2we,Blue,spotify:artist:3lmzXZZTW5PCxCrAWs0YKO,xi eleven,0,[],UnderMind,0,False,2018-06-11,0.277,0.475,3,-8.539,1,0.036,0.846,0.00149,0.112,0.665,180.171,audio_features,41k910HbknS3om6TXsy2we,spotify:track:41k910HbknS3om6TXsy2we,https://api.spotify.com/v1/tracks/41k910HbknS3om6TXsy2we,https://api.spotify.com/v1/audio-analysis/41k910HbknS3om6TXsy2we,224000,4
69,spotify:track:7lD4bwbBCqukPke3Xt1Ncs,I Ain't Perfect,spotify:artist:4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,63,"['opm', 'p-pop', 'pinoy trap']",CLAPCLAPCLAP!,59,False,2019-01-18,0.426,0.337,0,-11.748,1,0.0286,0.556,2.51e-05,0.079,0.178,127.726,audio_features,7lD4bwbBCqukPke3Xt1Ncs,spotify:track:7lD4bwbBCqukPke3Xt1Ncs,https://api.spotify.com/v1/tracks/7lD4bwbBCqukPke3Xt1Ncs,https://api.spotify.com/v1/audio-analysis/7lD4bwbBCqukPke3Xt1Ncs,262608,3
70,spotify:track:34p3Kw1fR2POzyLDZkLT62,Why Do I Still? [feat. May Angeles] - Unplugged,spotify:artist:4SwV4H2atecTIdXKyLfSfR,Nieman,39,"['chill r&b', 'la pop']",Why Do I Still? [feat. May Angeles] (Unplugged),46,False,2017-07-06,0.551,0.32,7,-8.137,1,0.0615,0.772,0.0,0.116,0.489,108.742,audio_features,34p3Kw1fR2POzyLDZkLT62,spotify:track:34p3Kw1fR2POzyLDZkLT62,https://api.spotify.com/v1/tracks/34p3Kw1fR2POzyLDZkLT62,https://api.spotify.com/v1/audio-analysis/34p3Kw1fR2POzyLDZkLT62,251080,1
71,spotify:track:56iI6wwW6Lm2DzRxl0TFqH,reverie,spotify:artist:5Smb3KB29epOb92Btsxulb,isaac gracie,41,['indie anthem-folk'],isaac gracie (extended edition),50,False,2018-04-13,0.218,0.243,8,-11.173,1,0.0299,0.842,0.768,0.109,0.0708,155.306,audio_features,56iI6wwW6Lm2DzRxl0TFqH,spotify:track:56iI6wwW6Lm2DzRxl0TFqH,https://api.spotify.com/v1/tracks/56iI6wwW6Lm2DzRxl0TFqH,https://api.spotify.com/v1/audio-analysis/56iI6wwW6Lm2DzRxl0TFqH,343249,3
72,spotify:track:5V7qLbZJNTwaEVbZADqofc,It Takes Two,spotify:artist:1e7K8jD3wRuQfnwDAOeGqe,Fiji Blue,56,['chill pop'],It Takes Two,63,False,2021-02-25,0.731,0.597,4,-7.661,1,0.0567,0.338,0.00114,0.0771,0.863,101.991,audio_features,5V7qLbZJNTwaEVbZADqofc,spotify:track:5V7qLbZJNTwaEVbZADqofc,https://api.spotify.com/v1/tracks/5V7qLbZJNTwaEVbZADqofc,https://api.spotify.com/v1/audio-analysis/5V7qLbZJNTwaEVbZADqofc,159013,4
73,spotify:track:5HsSsEeP3hU9QSfHZrzbtA,3:00 AM,spotify:artist:0QGDb8TBWIT06W4BoyAggg,Finding Hope,51,['chill r&b'],Our Love,45,False,2017-10-27,0.55,0.147,0,-18.675,0,0.0404,0.563,0.00102,0.286,0.0346,81.991,audio_features,5HsSsEeP3hU9QSfHZrzbtA,spotify:track:5HsSsEeP3hU9QSfHZrzbtA,https://api.spotify.com/v1/tracks/5HsSsEeP3hU9QSfHZrzbtA,https://api.spotify.com/v1/audio-analysis/5HsSsEeP3hU9QSfHZrzbtA,201951,4
74,spotify:track:0ZAiqymvbQUZAh9y6ZT3Rm,XO,spotify:artist:1t20wYnTiAT0Bs7H1hv9Wt,EDEN,59,['indie poptimism'],i think you think too much of me,64,False,2016-08-19,0.611,0.39,2,-5.861,0,0.116,0.625,0.0,0.118,0.617,163.897,audio_features,0ZAiqymvbQUZAh9y6ZT3Rm,spotify:track:0ZAiqymvbQUZAh9y6ZT3Rm,https://api.spotify.com/v1/tracks/0ZAiqymvbQUZAh9y6ZT3Rm,https://api.spotify.com/v1/audio-analysis/0ZAiqymvbQUZAh9y6ZT3Rm,159512,4
75,spotify:track:6xJSVfI6xi51iJrbm9KjXb,Telephone,spotify:artist:0k8UHfMqW86uvhmhHiYzj3,CASTLEBEAT,49,"['bedroom pop', 'chill dream pop', 'indie surf']",Telephone,42,False,2018-12-14,0.575,0.518,11,-8.933,1,0.0282,0.284,0.938,0.104,0.439,124.029,audio_features,6xJSVfI6xi51iJrbm9KjXb,spotify:track:6xJSVfI6xi51iJrbm9KjXb,https://api.spotify.com/v1/tracks/6xJSVfI6xi51iJrbm9KjXb,https://api.spotify.com/v1/audio-analysis/6xJSVfI6xi51iJrbm9KjXb,209274,4
76,spotify:track:4kU3W9CBmw5s7f5R5A8Axt,What Dreams Are Made Of,spotify:artist:2YSzmcSn7vQaFiB2B5LpCB,Evann McIntosh,37,[],MOJO,51,False,2019-10-07,0.552,0.348,0,-10.258,1,0.0353,0.535,0.0018,0.106,0.152,110.051,audio_features,4kU3W9CBmw5s7f5R5A8Axt,spotify:track:4kU3W9CBmw5s7f5R5A8Axt,https://api.spotify.com/v1/tracks/4kU3W9CBmw5s7f5R5A8Axt,https://api.spotify.com/v1/audio-analysis/4kU3W9CBmw5s7f5R5A8Axt,265508,4
77,spotify:track:3ljf15wc6yNaQnFJmPnyxj,Angel 2 Me,spotify:artist:2ud13noLktQvM72kgD2CgJ,McKay,40,['korean r&b'],Angel 2 Me,0,False,2015-02-06,0.636,0.522,3,-5.687,1,0.127,0.655,0.0,0.124,0.654,83.048,audio_features,3ljf15wc6yNaQnFJmPnyxj,spotify:track:3ljf15wc6yNaQnFJmPnyxj,https://api.spotify.com/v1/tracks/3ljf15wc6yNaQnFJmPnyxj,https://api.spotify.com/v1/audio-analysis/3ljf15wc6yNaQnFJmPnyxj,210163,4
78,spotify:track:3uEFtV5fPIcDR6fIKeeBcS,Who Am I to Stand in Your Way,spotify:artist:2iTiSaR023IikZDaOfEIRR,Chester See,38,['viral pop'],Who Am I to Stand in Your Way,41,False,2014-04-23,0.425,0.431,1,-5.562,1,0.0284,0.697,2.97e-05,0.103,0.271,148.021,audio_features,3uEFtV5fPIcDR6fIKeeBcS,spotify:track:3uEFtV5fPIcDR6fIKeeBcS,https://api.spotify.com/v1/tracks/3uEFtV5fPIcDR6fIKeeBcS,https://api.spotify.com/v1/audio-analysis/3uEFtV5fPIcDR6fIKeeBcS,289535,3
79,spotify:track:0US7M5Cc4HToQXy99z92SV,Sunset Chaser,spotify:artist:0IIb8Xf1ZDISXLSntUDMRq,Ragamuffs,21,[],Achy Luminescence,38,False,2019-08-23,0.483,0.571,5,-7.09,1,0.0431,0.316,0.00274,0.18,0.333,127.872,audio_features,0US7M5Cc4HToQXy99z92SV,spotify:track:0US7M5Cc4HToQXy99z92SV,https://api.spotify.com/v1/tracks/0US7M5Cc4HToQXy99z92SV,https://api.spotify.com/v1/audio-analysis/0US7M5Cc4HToQXy99z92SV,330630,4
80,spotify:track:7ivYWXqrPLs66YwakDuSim,like i need u,spotify:artist:3pc0bOVB5whxmD50W79wwO,keshi,74,['chill r&b'],THE REAPER,72,True,2018-11-13,0.748,0.465,5,-8.163,1,0.0869,0.399,0.0,0.294,0.412,119.872,audio_features,7ivYWXqrPLs66YwakDuSim,spotify:track:7ivYWXqrPLs66YwakDuSim,https://api.spotify.com/v1/tracks/7ivYWXqrPLs66YwakDuSim,https://api.spotify.com/v1/audio-analysis/7ivYWXqrPLs66YwakDuSim,182679,4
81,spotify:track:6mORGLOz79w6VsCRLWYYuK,The Night We Met,spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,73,"['indie folk', 'modern rock', 'stomp and holler']",Strange Trails,1,False,2015-04-06,0.443,0.369,9,-9.514,1,0.0441,0.969,0.277,0.638,0.0989,174.107,audio_features,6mORGLOz79w6VsCRLWYYuK,spotify:track:6mORGLOz79w6VsCRLWYYuK,https://api.spotify.com/v1/tracks/6mORGLOz79w6VsCRLWYYuK,https://api.spotify.com/v1/audio-analysis/6mORGLOz79w6VsCRLWYYuK,208212,3
82,spotify:track:3m9P9tPkZpHT1TOW8BZxQh,Velvet,spotify:artist:5Le7DsHESXGLb12JNKPpnR,Kurosuke,35,['indonesian indie'],Velvet,44,False,2019-02-14,0.679,0.438,5,-9.457,1,0.0247,0.0723,0.000116,0.106,0.634,92.018,audio_features,3m9P9tPkZpHT1TOW8BZxQh,spotify:track:3m9P9tPkZpHT1TOW8BZxQh,https://api.spotify.com/v1/tracks/3m9P9tPkZpHT1TOW8BZxQh,https://api.spotify.com/v1/audio-analysis/3m9P9tPkZpHT1TOW8BZxQh,242609,4
83,spotify:track:59Bc4RPzSL3nYPANh25a6J,My Jinji,spotify:artist:7BqRcZsHYYQeqMAOp7e532,落日飛車 Sunset Rollercoaster,54,['taiwan indie'],JINJI KIKKO,59,False,2016-03-01,0.389,0.598,7,-8.436,1,0.0309,0.531,0.407,0.143,0.517,143.931,audio_features,59Bc4RPzSL3nYPANh25a6J,spotify:track:59Bc4RPzSL3nYPANh25a6J,https://api.spotify.com/v1/tracks/59Bc4RPzSL3nYPANh25a6J,https://api.spotify.com/v1/audio-analysis/59Bc4RPzSL3nYPANh25a6J,400560,4
84,spotify:track:39SQ0CjIineoa2mbiJpZdk,Captivated,spotify:artist:4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,63,"['opm', 'p-pop', 'pinoy trap']",CLAPCLAPCLAP!,64,False,2019-01-18,0.672,0.271,6,-11.62,1,0.0397,0.741,0.0,0.06,0.623,113.067,audio_features,39SQ0CjIineoa2mbiJpZdk,spotify:track:39SQ0CjIineoa2mbiJpZdk,https://api.spotify.com/v1/tracks/39SQ0CjIineoa2mbiJpZdk,https://api.spotify.com/v1/audio-analysis/39SQ0CjIineoa2mbiJpZdk,219949,4
85,spotify:track:0BCmwpQfnx8N9wnX493XhT,Villa,spotify:artist:7BqRcZsHYYQeqMAOp7e532,落日飛車 Sunset Rollercoaster,54,['taiwan indie'],VANILLA VILLA,38,False,2019-05-01,0.338,0.898,7,-7.902,1,0.0592,0.544,0.648,0.107,0.621,86.269,audio_features,0BCmwpQfnx8N9wnX493XhT,spotify:track:0BCmwpQfnx8N9wnX493XhT,https://api.spotify.com/v1/tracks/0BCmwpQfnx8N9wnX493XhT,https://api.spotify.com/v1/audio-analysis/0BCmwpQfnx8N9wnX493XhT,161804,4
86,spotify:track:0XEa4VCYDz0WReU2lMJljd,Followin',spotify:artist:3JDG63cSaK3xgDnB2H55Xp,Audrey Mika,49,['modern indie pop'],Are We There Yet,0,False,2018-09-03,0.344,0.118,1,-18.285,1,0.0628,0.923,0.0,0.098,0.27,180.41,audio_features,0XEa4VCYDz0WReU2lMJljd,spotify:track:0XEa4VCYDz0WReU2lMJljd,https://api.spotify.com/v1/tracks/0XEa4VCYDz0WReU2lMJljd,https://api.spotify.com/v1/audio-analysis/0XEa4VCYDz0WReU2lMJljd,179814,3
87,spotify:track:3CRtbOoAP82y0VbPO5j1ft,Too Sad To Cry,spotify:artist:4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,68,['alt z'],Self Portrait,60,True,2019-10-18,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,audio_features,3CRtbOoAP82y0VbPO5j1ft,spotify:track:3CRtbOoAP82y0VbPO5j1ft,https://api.spotify.com/v1/tracks/3CRtbOoAP82y0VbPO5j1ft,https://api.spotify.com/v1/audio-analysis/3CRtbOoAP82y0VbPO5j1ft,208987,4
88,spotify:track:4K3gM7kzX4POAfrs71HomN,Lookalike,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,78,"['bedroom pop', 'pop', 'pov: indie']",Sunset Season,69,False,2018-11-16,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,audio_features,4K3gM7kzX4POAfrs71HomN,spotify:track:4K3gM7kzX4POAfrs71HomN,https://api.spotify.com/v1/tracks/4K3gM7kzX4POAfrs71HomN,https://api.spotify.com/v1/audio-analysis/4K3gM7kzX4POAfrs71HomN,220867,4
89,spotify:track:5n5CDFXyRibBwu0wjSNkWQ,Emerald,spotify:artist:2joIhhX3Feq47H4QXVDOr3,RINI,59,"['australian r&b', 'bedroom soul', 'chill r&b']",Emerald,51,False,2017-08-11,0.562,0.212,5,-13.916,0,0.0358,0.89,0.000257,0.0888,0.349,171.982,audio_features,5n5CDFXyRibBwu0wjSNkWQ,spotify:track:5n5CDFXyRibBwu0wjSNkWQ,https://api.spotify.com/v1/tracks/5n5CDFXyRibBwu0wjSNkWQ,https://api.spotify.com/v1/audio-analysis/5n5CDFXyRibBwu0wjSNkWQ,212093,4
90,spotify:track:5sZOGj6SfzD7lWpwKhF6oE,say what's on your mind,spotify:artist:33crDRqANd3NQHJagZkQ7O,slchld,57,"['bedroom r&b', 'canadian contemporary r&b', 'chill r&b']",as long as you're okay,0,False,2018-06-01,0.676,0.462,6,-4.207,0,0.037,0.81,0.0286,0.222,0.369,78.959,audio_features,5sZOGj6SfzD7lWpwKhF6oE,spotify:track:5sZOGj6SfzD7lWpwKhF6oE,https://api.spotify.com/v1/tracks/5sZOGj6SfzD7lWpwKhF6oE,https://api.spotify.com/v1/audio-analysis/5sZOGj6SfzD7lWpwKhF6oE,173740,4
91,spotify:track:2k9N4caeCIJLOWwWwssrEM,Easily,spotify:artist:0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,66,['singer-songwriter pop'],A Song For Every Moon,2,False,2017-08-31,0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902,audio_features,2k9N4caeCIJLOWwWwssrEM,spotify:track:2k9N4caeCIJLOWwWwssrEM,https://api.spotify.com/v1/tracks/2k9N4caeCIJLOWwWwssrEM,https://api.spotify.com/v1/audio-analysis/2k9N4caeCIJLOWwWwssrEM,210240,3
92,spotify:track:4QSwT47I4uSiZ7fGf1WC1N,Stars,spotify:artist:7Kt2pL9EVYkgx0FQE3XtEt,Feyde,27,['bedroom soul'],The Ballad of a Teenager in Love,29,False,2018-02-14,0.465,0.437,4,-13.835,1,0.0569,0.972,0.000489,0.796,0.165,139.333,audio_features,4QSwT47I4uSiZ7fGf1WC1N,spotify:track:4QSwT47I4uSiZ7fGf1WC1N,https://api.spotify.com/v1/tracks/4QSwT47I4uSiZ7fGf1WC1N,https://api.spotify.com/v1/audio-analysis/4QSwT47I4uSiZ7fGf1WC1N,123714,4
94,spotify:track:2sFF0K2eHIClZYUqIbAwdb,"she likes spring, I prefer winter",spotify:artist:33crDRqANd3NQHJagZkQ7O,slchld,57,"['bedroom r&b', 'canadian contemporary r&b', 'chill r&b']","my insecurities, not yours",0,False,2019-03-01,0.326,0.66,9,-6.68,1,0.0674,0.552,0.0,0.264,0.471,78.29,audio_features,2sFF0K2eHIClZYUqIbAwdb,spotify:track:2sFF0K2eHIClZYUqIbAwdb,https://api.spotify.com/v1/tracks/2sFF0K2eHIClZYUqIbAwdb,https://api.spotify.com/v1/audio-analysis/2sFF0K2eHIClZYUqIbAwdb,207436,4
