URI,TrackName,ArtistURI,ArtistName,ArtistPopularity,ArtistGenres,Album,TrackPopularity,Explicit,ReleaseDate,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
spotify:track:5Z0AM9HW78XIyZqF2BPasr,Bitter,spotify:artist:5qa31A9HySw3T7MKWI9bGg,FLETCHER,63,"['alt z', 'pop']",Bitter,64,True,2020-05-13,0.724,0.594,6,-7.126,0,0.102,0.393,0.00116,0.0889,0.413,136.002,audio_features,5Z0AM9HW78XIyZqF2BPasr,spotify:track:5Z0AM9HW78XIyZqF2BPasr,https://api.spotify.com/v1/tracks/5Z0AM9HW78XIyZqF2BPasr,https://api.spotify.com/v1/audio-analysis/5Z0AM9HW78XIyZqF2BPasr,194750,4
spotify:track:1Pj5oOFzLYELyyeh1IYRK0,Undrunk,spotify:artist:5qa31A9HySw3T7MKWI9bGg,FLETCHER,63,"['alt z', 'pop']",you ruined new york city for me,61,True,2019-08-16,0.442,0.579,5,-6.484,1,0.145,0.489,1.04e-06,0.126,0.546,83.336,audio_features,1Pj5oOFzLYELyyeh1IYRK0,spotify:track:1Pj5oOFzLYELyyeh1IYRK0,https://api.spotify.com/v1/tracks/1Pj5oOFzLYELyyeh1IYRK0,https://api.spotify.com/v1/audio-analysis/1Pj5oOFzLYELyyeh1IYRK0,183428,4
spotify:track:6lZRybpY3OTgnufOBR91dg,White Lie,spotify:artist:63X5yxHWDkAl13ZIOWHV94,Lenii,44,"['alt z', 'irish pop']",White Lie,0,False,2021-02-18,0.674,0.666,11,-4.073,0,0.04,0.02,0.0,0.385,0.398,90.001,audio_features,6lZRybpY3OTgnufOBR91dg,spotify:track:6lZRybpY3OTgnufOBR91dg,https://api.spotify.com/v1/tracks/6lZRybpY3OTgnufOBR91dg,https://api.spotify.com/v1/audio-analysis/6lZRybpY3OTgnufOBR91dg,213333,4
spotify:track:04KTrP2O7Ec8hUwwxgpMyU,I (Don't) Miss You,spotify:artist:63X5yxHWDkAl13ZIOWHV94,Lenii,44,"['alt z', 'irish pop']",I (Don't) Miss You,0,True,2020-04-24,0.712,0.337,2,-10.959,1,0.0419,0.799,0.0,0.106,0.178,100.038,audio_features,04KTrP2O7Ec8hUwwxgpMyU,spotify:track:04KTrP2O7Ec8hUwwxgpMyU,https://api.spotify.com/v1/tracks/04KTrP2O7Ec8hUwwxgpMyU,https://api.spotify.com/v1/audio-analysis/04KTrP2O7Ec8hUwwxgpMyU,242100,3
spotify:track:0InBxsYqlQjnmkFjqFGLtv,Half My Heart,spotify:artist:3VD0v7QyewaPbxVPLeZ9Hf,Eric Damiano,23,[],Half My Heart,33,False,2021-02-05,0.598,0.484,0,-9.918,1,0.0688,0.383,0.0,0.11,0.556,167.95,audio_features,0InBxsYqlQjnmkFjqFGLtv,spotify:track:0InBxsYqlQjnmkFjqFGLtv,https://api.spotify.com/v1/tracks/0InBxsYqlQjnmkFjqFGLtv,https://api.spotify.com/v1/audio-analysis/0InBxsYqlQjnmkFjqFGLtv,202857,4
spotify:track:2ZsVEHmuoKQDRPfIqm9A8T,Haunted Mansion,spotify:artist:3VD0v7QyewaPbxVPLeZ9Hf,Eric Damiano,23,[],Haunted Mansion,27,False,2020-11-13,0.543,0.523,7,-9.502,1,0.0404,0.556,0.0,0.269,0.338,94.886,audio_features,2ZsVEHmuoKQDRPfIqm9A8T,spotify:track:2ZsVEHmuoKQDRPfIqm9A8T,https://api.spotify.com/v1/tracks/2ZsVEHmuoKQDRPfIqm9A8T,https://api.spotify.com/v1/audio-analysis/2ZsVEHmuoKQDRPfIqm9A8T,224000,4
spotify:track:60qoW9bpDjOXfbguBOsPq1,Let's Call It Even,spotify:artist:0knbJmRwh0ENYJGvZL9whc,Gilanares,27,[],Theres Not Much to Know About Me,0,True,2021-02-12,0.487,0.51,0,-6.893,0,0.0379,0.188,0.0,0.102,0.106,95.204,audio_features,60qoW9bpDjOXfbguBOsPq1,spotify:track:60qoW9bpDjOXfbguBOsPq1,https://api.spotify.com/v1/tracks/60qoW9bpDjOXfbguBOsPq1,https://api.spotify.com/v1/audio-analysis/60qoW9bpDjOXfbguBOsPq1,215375,4
spotify:track:7KbSUAzYY1UC1qRUCgAajw,Bergamot & Heartbreak,spotify:artist:50wS0dpTBlAbsJ7VySANS1,Raven,1,[],Bergamot & Heartbreak,9,True,2021-03-12,0.589,0.464,5,-9.182,0,0.154,0.796,0.00153,0.112,0.245,153.79,audio_features,7KbSUAzYY1UC1qRUCgAajw,spotify:track:7KbSUAzYY1UC1qRUCgAajw,https://api.spotify.com/v1/tracks/7KbSUAzYY1UC1qRUCgAajw,https://api.spotify.com/v1/audio-analysis/7KbSUAzYY1UC1qRUCgAajw,166741,4
spotify:track:5jh0pYVpkdNZBhjlKZ1JOK,Insight (Remix),spotify:artist:1p38XAEUQ22LJD9GLeSLha,Eby,7,[],Insight (Remix),6,False,2016-02-26,0.533,0.591,11,-3.478,0,0.0278,0.192,7.47e-06,0.151,0.167,95.372,audio_features,5jh0pYVpkdNZBhjlKZ1JOK,spotify:track:5jh0pYVpkdNZBhjlKZ1JOK,https://api.spotify.com/v1/tracks/5jh0pYVpkdNZBhjlKZ1JOK,https://api.spotify.com/v1/audio-analysis/5jh0pYVpkdNZBhjlKZ1JOK,217138,4
spotify:track:4NzoEowcMzDs9ELjzlOvW5,John Hughes Movie,spotify:artist:2RVvqRBon9NgaGXKfywDSs,Maisie Peters,65,"['alt z', 'uk pop']",John Hughes Movie,41,False,2021-02-26,0.445,0.83,0,-3.03,1,0.0885,0.0303,0.000117,0.261,0.135,94.222,audio_features,4NzoEowcMzDs9ELjzlOvW5,spotify:track:4NzoEowcMzDs9ELjzlOvW5,https://api.spotify.com/v1/tracks/4NzoEowcMzDs9ELjzlOvW5,https://api.spotify.com/v1/audio-analysis/4NzoEowcMzDs9ELjzlOvW5,216493,4
spotify:track:1xFkcJjWuLlq8CIymwSTw9,buzzkill,spotify:artist:1JhiIIXT9DWqEU3BYFZwGA,MOTHICA,55,"['alt z', 'vapor soul']",forever fifteen,1,True,2021-03-19,0.638,0.755,8,-5.614,0,0.0682,0.362,3.09e-06,0.329,0.739,169.953,audio_features,1xFkcJjWuLlq8CIymwSTw9,spotify:track:1xFkcJjWuLlq8CIymwSTw9,https://api.spotify.com/v1/tracks/1xFkcJjWuLlq8CIymwSTw9,https://api.spotify.com/v1/audio-analysis/1xFkcJjWuLlq8CIymwSTw9,140111,4
spotify:track:1aBCdCoHR7AwWQbiWEHdzA,Fuck Being Sober,spotify:artist:0kErUwb6xgWfkdn0RyZWHZ,Annika Wells,51,['la pop'],Fuck Being Sober,49,True,2021-01-15,0.69,0.55,8,-6.633,1,0.173,0.182,0.0,0.509,0.385,180.007,audio_features,1aBCdCoHR7AwWQbiWEHdzA,spotify:track:1aBCdCoHR7AwWQbiWEHdzA,https://api.spotify.com/v1/tracks/1aBCdCoHR7AwWQbiWEHdzA,https://api.spotify.com/v1/audio-analysis/1aBCdCoHR7AwWQbiWEHdzA,212217,4
spotify:track:2j1AnFakM5Tfx3vznjTpvy,Last One Standing,spotify:artist:1JLf53adsPkYiAQPir2Fn3,Zoe Clark,48,"['alt z', 'gen z singer-songwriter']",Last One Standing,0,False,2021-01-22,0.927,0.609,7,-6.298,1,0.121,0.317,0.0,0.111,0.932,128.089,audio_features,2j1AnFakM5Tfx3vznjTpvy,spotify:track:2j1AnFakM5Tfx3vznjTpvy,https://api.spotify.com/v1/tracks/2j1AnFakM5Tfx3vznjTpvy,https://api.spotify.com/v1/audio-analysis/2j1AnFakM5Tfx3vznjTpvy,137120,4
spotify:track:1WPh1UpH8ryponOGyI1Yt9,Unsolicited Contact,spotify:artist:4pbczoOebMX6nCbWP59fre,Cassie Dasilva,20,[],Unsolicited Contact,0,True,2021-01-22,0.718,0.623,2,-4.348,1,0.0528,0.00118,5.53e-05,0.0463,0.848,79.014,audio_features,1WPh1UpH8ryponOGyI1Yt9,spotify:track:1WPh1UpH8ryponOGyI1Yt9,https://api.spotify.com/v1/tracks/1WPh1UpH8ryponOGyI1Yt9,https://api.spotify.com/v1/audio-analysis/1WPh1UpH8ryponOGyI1Yt9,189133,4
spotify:track:46R7Qucrjnri3xJK9TvADV,Future Ex,spotify:artist:5rw6jWzcS6bQimR39VPBXu,Abigail Barlow,45,"['alt z', 'modern indie pop']",Future Ex,46,False,2021-01-29,0.851,0.684,1,-4.765,1,0.208,0.137,0.0,0.0846,0.604,124.856,audio_features,46R7Qucrjnri3xJK9TvADV,spotify:track:46R7Qucrjnri3xJK9TvADV,https://api.spotify.com/v1/tracks/46R7Qucrjnri3xJK9TvADV,https://api.spotify.com/v1/audio-analysis/46R7Qucrjnri3xJK9TvADV,156480,4
spotify:track:4v0EzQ3hw2eTPUv5RTkfzA,Sex With Me,spotify:artist:27dC1hPiY4d4MVVFyBSC9W,TRAMP STAMPS,34,['alt z'],Sex With Me,0,True,2021-01-27,0.726,0.782,1,-5.592,1,0.0662,0.087,6.2e-06,0.0315,0.683,96.028,audio_features,4v0EzQ3hw2eTPUv5RTkfzA,spotify:track:4v0EzQ3hw2eTPUv5RTkfzA,https://api.spotify.com/v1/tracks/4v0EzQ3hw2eTPUv5RTkfzA,https://api.spotify.com/v1/audio-analysis/4v0EzQ3hw2eTPUv5RTkfzA,175547,4
spotify:track:5Rt7wGcJwHU98xf6GTnder,Amy,spotify:artist:5l2O3KSyCkTtjwcTLixHi5,Kalie Shorr,17,['country pop'],Amy,19,True,2021-02-19,0.549,0.86,9,-4.53,1,0.0595,0.0239,0.0,0.35,0.591,116.002,audio_features,5Rt7wGcJwHU98xf6GTnder,spotify:track:5Rt7wGcJwHU98xf6GTnder,https://api.spotify.com/v1/tracks/5Rt7wGcJwHU98xf6GTnder,https://api.spotify.com/v1/audio-analysis/5Rt7wGcJwHU98xf6GTnder,181052,4
spotify:track:1JA0tPLWaGL7wuHcPcgT9T,Dress,spotify:artist:2cAXhrWAztXGwk6r15ibW2,Charlotte Sands,55,['alt z'],Dress,0,False,2020-12-02,0.806,0.441,5,-9.599,1,0.197,0.0277,0.0,0.453,0.804,114.927,audio_features,1JA0tPLWaGL7wuHcPcgT9T,spotify:track:1JA0tPLWaGL7wuHcPcgT9T,https://api.spotify.com/v1/tracks/1JA0tPLWaGL7wuHcPcgT9T,https://api.spotify.com/v1/audio-analysis/1JA0tPLWaGL7wuHcPcgT9T,143500,4
spotify:track:1tF1J2fK1F9iQ8UUD1Iai5,Kill the Director,spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB,The Wombats,62,"['liverpool indie', 'modern alternative rock', 'modern rock']","Proudly Present... A Guide to Love, Loss & Desperation",61,False,2007-11-05,0.41,0.858,1,-5.295,0,0.0485,0.00347,0.0,0.0897,0.962,161.487,audio_features,1tF1J2fK1F9iQ8UUD1Iai5,spotify:track:1tF1J2fK1F9iQ8UUD1Iai5,https://api.spotify.com/v1/tracks/1tF1J2fK1F9iQ8UUD1Iai5,https://api.spotify.com/v1/audio-analysis/1tF1J2fK1F9iQ8UUD1Iai5,161560,4
spotify:track:7bCfHiRcfUjG0YVVNUL7Ve,E-GIRLS ARE RUINING MY LIFE!,spotify:artist:7yntSJ6uojO3z6GFUVwhAW,CORPSE,67,['pov: indie'],E-GIRLS ARE RUINING MY LIFE!,70,True,2020-09-25,0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,audio_features,7bCfHiRcfUjG0YVVNUL7Ve,spotify:track:7bCfHiRcfUjG0YVVNUL7Ve,https://api.spotify.com/v1/tracks/7bCfHiRcfUjG0YVVNUL7Ve,https://api.spotify.com/v1/audio-analysis/7bCfHiRcfUjG0YVVNUL7Ve,105176,4
spotify:track:17d6T11qsz6zYIWXjC87M4,do you even miss me at all?,spotify:artist:2VjEhHV3KaZlYg2js0Mqr0,Britton,45,"['alt z', 'singer-songwriter pop']",do you even miss me at all?,36,False,2020-06-26,0.743,0.53,5,-8.502,0,0.0328,0.155,4.91e-06,0.0897,0.373,139.93,audio_features,17d6T11qsz6zYIWXjC87M4,spotify:track:17d6T11qsz6zYIWXjC87M4,https://api.spotify.com/v1/tracks/17d6T11qsz6zYIWXjC87M4,https://api.spotify.com/v1/audio-analysis/17d6T11qsz6zYIWXjC87M4,252068,4
spotify:track:1JJTcAtBMIA6B6QlzQxvM2,Met Him Last Night (feat. Ariana Grande),spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi Lovato,78,"['pop', 'post-teen pop']",Dancing With The Devil…The Art of Starting Over,34,False,2021-04-02,0.529,0.543,4,-4.546,0,0.0263,0.216,0.0,0.0957,0.0742,144.959,audio_features,1JJTcAtBMIA6B6QlzQxvM2,spotify:track:1JJTcAtBMIA6B6QlzQxvM2,https://api.spotify.com/v1/tracks/1JJTcAtBMIA6B6QlzQxvM2,https://api.spotify.com/v1/audio-analysis/1JJTcAtBMIA6B6QlzQxvM2,204632,4
spotify:track:6iQfLy9Jf5Ka9buolJxBO5,Get Your Attention,spotify:artist:5CI6YfdGj33Dk91IiUge82,Highlnd,36,['dark r&b'],Get Your Attention,0,False,2020-10-22,0.614,0.815,2,-4.41,0,0.118,0.481,1.87e-06,0.356,0.59,105.19,audio_features,6iQfLy9Jf5Ka9buolJxBO5,spotify:track:6iQfLy9Jf5Ka9buolJxBO5,https://api.spotify.com/v1/tracks/6iQfLy9Jf5Ka9buolJxBO5,https://api.spotify.com/v1/audio-analysis/6iQfLy9Jf5Ka9buolJxBO5,192000,4
spotify:track:2SHCgiNbpJ6g2WDUn1pYr0,No Summer Love,spotify:artist:4xX9jZuIg4O1Cc59vjt0EP,PEACH MARTINE,27,['alt z'],No Summer Love,11,False,2020-08-28,0.422,0.69,4,-9.671,0,0.083,0.0477,3.8e-05,0.273,0.214,173.982,audio_features,2SHCgiNbpJ6g2WDUn1pYr0,spotify:track:2SHCgiNbpJ6g2WDUn1pYr0,https://api.spotify.com/v1/tracks/2SHCgiNbpJ6g2WDUn1pYr0,https://api.spotify.com/v1/audio-analysis/2SHCgiNbpJ6g2WDUn1pYr0,268966,4
spotify:track:7KxfE2y5USKurWbaZdTYUZ,Straitjacket,spotify:artist:63X5yxHWDkAl13ZIOWHV94,Lenii,44,"['alt z', 'irish pop']",Straitjacket,0,False,2021-03-25,0.737,0.64,6,-6.923,1,0.247,0.0459,0.00566,0.0885,0.813,96.118,audio_features,7KxfE2y5USKurWbaZdTYUZ,spotify:track:7KxfE2y5USKurWbaZdTYUZ,https://api.spotify.com/v1/tracks/7KxfE2y5USKurWbaZdTYUZ,https://api.spotify.com/v1/audio-analysis/7KxfE2y5USKurWbaZdTYUZ,180036,4
spotify:track:5lqfyl731f4rqg1AusznAq,Her Heart,spotify:artist:4cnccBVC82QHFHuOVxzqM1,Ian McConnell,42,[],Her Heart,25,False,2020-07-03,0.555,0.285,11,-10.014,1,0.0395,0.809,0.0,0.114,0.0911,75.013,audio_features,5lqfyl731f4rqg1AusznAq,spotify:track:5lqfyl731f4rqg1AusznAq,https://api.spotify.com/v1/tracks/5lqfyl731f4rqg1AusznAq,https://api.spotify.com/v1/audio-analysis/5lqfyl731f4rqg1AusznAq,188127,4
spotify:track:6RLyGG0HTePo8wFefOvJLM,upside,spotify:artist:1JhiIIXT9DWqEU3BYFZwGA,MOTHICA,55,"['alt z', 'vapor soul']",forever fifteen,0,False,2021-03-19,0.556,0.61,2,-7.742,1,0.0598,0.0141,2.48e-05,0.164,0.437,160.048,audio_features,6RLyGG0HTePo8wFefOvJLM,spotify:track:6RLyGG0HTePo8wFefOvJLM,https://api.spotify.com/v1/tracks/6RLyGG0HTePo8wFefOvJLM,https://api.spotify.com/v1/audio-analysis/6RLyGG0HTePo8wFefOvJLM,151097,4
spotify:track:0frVq7ypwqVdroMcrlyr5e,Don't Need A Man,spotify:artist:5Cb72YLWR9MV0z46xNpmEl,Liv Grace Blue,34,[],Don't Need A Man,51,True,2021-03-22,0.603,0.672,11,-7.643,1,0.119,0.0576,0.0,0.0912,0.643,154.898,audio_features,0frVq7ypwqVdroMcrlyr5e,spotify:track:0frVq7ypwqVdroMcrlyr5e,https://api.spotify.com/v1/tracks/0frVq7ypwqVdroMcrlyr5e,https://api.spotify.com/v1/audio-analysis/0frVq7ypwqVdroMcrlyr5e,149855,4
spotify:track:6O2rEuaCuz9oULfn6USRm1,Brainstorm,spotify:artist:6sFHvCyqklnJpXC9Nh1aag,Alexander 23,59,"['alt z', 'singer-songwriter pop']","Oh No, Not Again! - EP",48,False,2021-02-19,0.675,0.358,2,-10.905,1,0.0492,0.892,0.00936,0.114,0.247,77.03,audio_features,6O2rEuaCuz9oULfn6USRm1,spotify:track:6O2rEuaCuz9oULfn6USRm1,https://api.spotify.com/v1/tracks/6O2rEuaCuz9oULfn6USRm1,https://api.spotify.com/v1/audio-analysis/6O2rEuaCuz9oULfn6USRm1,184860,4
spotify:track:1yQTCLbLfrmDtEMI2NnWMD,The Record Player Song,spotify:artist:0SrIPejckovMwhrN3MZFPB,Daisy the Great,49,['brooklyn indie'],The Record Player Song,0,False,2017-06-21,0.635,0.674,9,-6.064,1,0.0543,0.561,0.0,0.471,0.695,139.867,audio_features,1yQTCLbLfrmDtEMI2NnWMD,spotify:track:1yQTCLbLfrmDtEMI2NnWMD,https://api.spotify.com/v1/tracks/1yQTCLbLfrmDtEMI2NnWMD,https://api.spotify.com/v1/audio-analysis/1yQTCLbLfrmDtEMI2NnWMD,203352,4
spotify:track:0Af0Nn70pNgCXdjcEIf5h4,Guilty,spotify:artist:4LOM7NzyrZvlGSYPFDsnTk,Dylan,53,"['alt z', 'uk pop']",Red,0,True,2020-05-29,0.651,0.479,9,-8.165,0,0.0537,0.159,0.0,0.115,0.146,136.957,audio_features,0Af0Nn70pNgCXdjcEIf5h4,spotify:track:0Af0Nn70pNgCXdjcEIf5h4,https://api.spotify.com/v1/tracks/0Af0Nn70pNgCXdjcEIf5h4,https://api.spotify.com/v1/audio-analysis/0Af0Nn70pNgCXdjcEIf5h4,214120,4
spotify:track:04IoRRDimeC8e0ryhSSb3v,Good Enough,spotify:artist:4LOM7NzyrZvlGSYPFDsnTk,Dylan,53,"['alt z', 'uk pop']",Red,0,True,2020-05-29,0.631,0.515,7,-7.562,0,0.0944,0.109,0.0,0.266,0.233,124.687,audio_features,04IoRRDimeC8e0ryhSSb3v,spotify:track:04IoRRDimeC8e0ryhSSb3v,https://api.spotify.com/v1/tracks/04IoRRDimeC8e0ryhSSb3v,https://api.spotify.com/v1/audio-analysis/04IoRRDimeC8e0ryhSSb3v,201867,4
spotify:track:1Qsl7IdLvS32YKHll5b15k,red flags,spotify:artist:4c0MadmAExDMrmnYG02mXa,Lisa Heller,23,[],red flags,27,True,2021-04-09,0.573,0.712,6,-4.768,0,0.0389,0.0275,9.23e-06,0.392,0.059,165.988,audio_features,1Qsl7IdLvS32YKHll5b15k,spotify:track:1Qsl7IdLvS32YKHll5b15k,https://api.spotify.com/v1/tracks/1Qsl7IdLvS32YKHll5b15k,https://api.spotify.com/v1/audio-analysis/1Qsl7IdLvS32YKHll5b15k,182229,4
spotify:track:6FuGYKmj8wWTFU5euCbg6G,i wanna love somebody,spotify:artist:5oYuKMBiaAc0W8Gt7FVIjb,We Three,52,"['alt z', 'singer-songwriter pop']","Dear Paranoia, Sincerely, Me",49,False,2020-05-01,0.591,0.682,9,-7.381,1,0.0482,0.121,0.0,0.088,0.519,155.922,audio_features,6FuGYKmj8wWTFU5euCbg6G,spotify:track:6FuGYKmj8wWTFU5euCbg6G,https://api.spotify.com/v1/tracks/6FuGYKmj8wWTFU5euCbg6G,https://api.spotify.com/v1/audio-analysis/6FuGYKmj8wWTFU5euCbg6G,233616,4
spotify:track:5z7m9WSRb37jos3noVxWwo,Fall for You,spotify:artist:5oYuKMBiaAc0W8Gt7FVIjb,We Three,52,"['alt z', 'singer-songwriter pop']",We Three,32,False,2018-12-14,0.546,0.418,10,-6.604,1,0.029,0.237,0.0,0.0915,0.368,161.784,audio_features,5z7m9WSRb37jos3noVxWwo,spotify:track:5z7m9WSRb37jos3noVxWwo,https://api.spotify.com/v1/tracks/5z7m9WSRb37jos3noVxWwo,https://api.spotify.com/v1/audio-analysis/5z7m9WSRb37jos3noVxWwo,268347,3
spotify:track:45BnLP9VBDtunsiwFUgvq4,21st Century Machine,spotify:artist:3nYYI90ObxhjLjdxaoXGSa,Catie Turner,48,"['alt z', 'gen z singer-songwriter']",21st Century Machine,40,False,2018-11-22,0.549,0.238,1,-9.812,1,0.0405,0.892,0.0,0.109,0.343,123.635,audio_features,45BnLP9VBDtunsiwFUgvq4,spotify:track:45BnLP9VBDtunsiwFUgvq4,https://api.spotify.com/v1/tracks/45BnLP9VBDtunsiwFUgvq4,https://api.spotify.com/v1/audio-analysis/45BnLP9VBDtunsiwFUgvq4,231551,4
spotify:track:7l2tmgUhV7Y2aJHjiszifg,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,['pop'],Mr. Perfectly Fine (Taylor’s Version) (From The Vault),77,False,2021-04-07,0.661,0.819,11,-6.269,0,0.0519,0.167,0.0,0.0647,0.724,135.937,audio_features,7l2tmgUhV7Y2aJHjiszifg,spotify:track:7l2tmgUhV7Y2aJHjiszifg,https://api.spotify.com/v1/tracks/7l2tmgUhV7Y2aJHjiszifg,https://api.spotify.com/v1/audio-analysis/7l2tmgUhV7Y2aJHjiszifg,277592,4
spotify:track:1VuRRvJqtf4qOTsaEckjvd,Omg Did She Call Him Baby?,spotify:artist:2ba5BHaaNzyzG5ZEfKXIF2,Beth McCarthy,43,['alt z'],Omg Did She Call Him Baby?,48,False,2020-12-31,0.63,0.263,4,-9.194,1,0.0778,0.863,0.0,0.116,0.0897,72.236,audio_features,1VuRRvJqtf4qOTsaEckjvd,spotify:track:1VuRRvJqtf4qOTsaEckjvd,https://api.spotify.com/v1/tracks/1VuRRvJqtf4qOTsaEckjvd,https://api.spotify.com/v1/audio-analysis/1VuRRvJqtf4qOTsaEckjvd,195417,4
spotify:track:19AiJfAtRiccvSU1EWcttT,She Gets the Flowers,spotify:artist:2ba5BHaaNzyzG5ZEfKXIF2,Beth McCarthy,43,['alt z'],She Gets the Flowers,52,False,2021-03-26,0.444,0.384,2,-7.055,1,0.053,0.115,0.0,0.101,0.148,150.644,audio_features,19AiJfAtRiccvSU1EWcttT,spotify:track:19AiJfAtRiccvSU1EWcttT,https://api.spotify.com/v1/tracks/19AiJfAtRiccvSU1EWcttT,https://api.spotify.com/v1/audio-analysis/19AiJfAtRiccvSU1EWcttT,219882,4
spotify:track:1ZemPoaj7LBj1RAQrb89EC,Blame It On Me,spotify:artist:246dkjvS1zLTtiykXe5h60,Post Malone,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",beerbongs & bentleys,62,False,2018-04-27,0.652,0.591,11,-7.274,0,0.0418,0.145,5.65e-06,0.164,0.274,121.873,audio_features,1ZemPoaj7LBj1RAQrb89EC,spotify:track:1ZemPoaj7LBj1RAQrb89EC,https://api.spotify.com/v1/tracks/1ZemPoaj7LBj1RAQrb89EC,https://api.spotify.com/v1/audio-analysis/1ZemPoaj7LBj1RAQrb89EC,261800,4
spotify:track:0HUTL8i4y4MiGCPId7M7wb,Freaks,spotify:artist:1gl0S9pS0Zw0qfa14rDD3D,Surf Curse,67,"['dreamo', 'indie surf', 'pov: indie', 'surf punk', 'vegas indie']",Buds,16,False,2015-05-10,0.346,0.944,9,-9.874,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63,audio_features,0HUTL8i4y4MiGCPId7M7wb,spotify:track:0HUTL8i4y4MiGCPId7M7wb,https://api.spotify.com/v1/tracks/0HUTL8i4y4MiGCPId7M7wb,https://api.spotify.com/v1/audio-analysis/0HUTL8i4y4MiGCPId7M7wb,147036,4
spotify:track:2nLRmLZicLnOaxWwndwv5l,we made it.,spotify:artist:0IErJSgNHRD1DAH0X7yHvn,david hugo,47,['modern indie pop'],we made it.,0,False,2021-03-04,0.653,0.515,5,-7.906,1,0.267,0.0706,0.0,0.0756,0.674,176.05,audio_features,2nLRmLZicLnOaxWwndwv5l,spotify:track:2nLRmLZicLnOaxWwndwv5l,https://api.spotify.com/v1/tracks/2nLRmLZicLnOaxWwndwv5l,https://api.spotify.com/v1/audio-analysis/2nLRmLZicLnOaxWwndwv5l,164662,4
spotify:track:66k2yf5A5yeWidimsHOtSF,Dangerous,spotify:artist:0IErJSgNHRD1DAH0X7yHvn,david hugo,47,['modern indie pop'],Dangerous,0,False,2020-09-18,0.829,0.583,6,-7.33,0,0.277,0.0771,0.0,0.192,0.679,111.965,audio_features,66k2yf5A5yeWidimsHOtSF,spotify:track:66k2yf5A5yeWidimsHOtSF,https://api.spotify.com/v1/tracks/66k2yf5A5yeWidimsHOtSF,https://api.spotify.com/v1/audio-analysis/66k2yf5A5yeWidimsHOtSF,171875,4
spotify:track:6rdb1hGLJwnF78YxVNtDbI,Mistake,spotify:artist:2kG6IPsHwVJ1fR3txhSpKq,Courtney Govan,25,[],Mistake,17,False,2021-04-30,0.57,0.729,7,-7.212,0,0.0626,0.0682,0.0022,0.271,0.127,124.874,audio_features,6rdb1hGLJwnF78YxVNtDbI,spotify:track:6rdb1hGLJwnF78YxVNtDbI,https://api.spotify.com/v1/tracks/6rdb1hGLJwnF78YxVNtDbI,https://api.spotify.com/v1/audio-analysis/6rdb1hGLJwnF78YxVNtDbI,199680,4
spotify:track:0PWJ0Ojg6LNcIplsrhuwW5,Long Distance,spotify:artist:0p9SPN0Vhv6aDRZCz4W13E,JORDY,47,"['alt z', 'gen z singer-songwriter', 'singer-songwriter pop']",Long Distance,0,True,2021-02-18,0.798,0.593,1,-7.296,1,0.047,0.127,0.0,0.0914,0.934,110.027,audio_features,0PWJ0Ojg6LNcIplsrhuwW5,spotify:track:0PWJ0Ojg6LNcIplsrhuwW5,https://api.spotify.com/v1/tracks/0PWJ0Ojg6LNcIplsrhuwW5,https://api.spotify.com/v1/audio-analysis/0PWJ0Ojg6LNcIplsrhuwW5,148315,4
spotify:track:5n8aqbNFFYJ5J1m3FaXl13,Lovesick,spotify:artist:3MNLhvqJkWsO6tcjY9ps62,Maude Latour,47,"['alt z', 'indie pop', 'nyc pop']",Starsick EP,33,False,2019-11-15,0.532,0.467,1,-7.682,1,0.0443,0.775,2.56e-06,0.0874,0.273,127.621,audio_features,5n8aqbNFFYJ5J1m3FaXl13,spotify:track:5n8aqbNFFYJ5J1m3FaXl13,https://api.spotify.com/v1/tracks/5n8aqbNFFYJ5J1m3FaXl13,https://api.spotify.com/v1/audio-analysis/5n8aqbNFFYJ5J1m3FaXl13,170859,4
spotify:track:1H8Jm8rsTaS3KCbxORAncL,First Bus Home,spotify:artist:7IgjWjNOBxR6cCX4BhCtY1,Kk Lewis,1,[],First Bus Home,5,False,2021-04-16,0.696,0.268,9,-11.428,1,0.157,0.812,0.000576,0.387,0.235,75.06,audio_features,1H8Jm8rsTaS3KCbxORAncL,spotify:track:1H8Jm8rsTaS3KCbxORAncL,https://api.spotify.com/v1/tracks/1H8Jm8rsTaS3KCbxORAncL,https://api.spotify.com/v1/audio-analysis/1H8Jm8rsTaS3KCbxORAncL,206723,3
